Portugal,Portuguese White,85
US,Chardonnay,85
US,Roussanne,85
US,Pinot Noir,85
New Zealand,Sauvignon Blanc,85
Portugal,Portuguese Red,85
Portugal,Portuguese White,85
Spain,Sparkling Blend,85
US,Merlot,85
US,Merlot,85
US,Sparkling Blend,85
US,Merlot,85
Portugal,Castelão,85
US,Sparkling Blend,85
Spain,Tempranillo,85
US,Petite Sirah,85
Italy,Grillo,86
Italy,Grillo,86
Portugal,Encruzado,86
Portugal,Portuguese White,86
Italy,Frappato,86
Italy,Red Blend,86
France,Gamay,86
France,Chardonnay,86
Italy,White Blend,86
US,Sauvignon Blanc,86
US,Pinot Noir,86
US,Riesling,86
US,Cabernet Franc,86
Italy,Pinot Grigio,86
US,Red Blend,86
France,Chardonnay,86
Italy,White Blend,86
US,Sangiovese,86
New Zealand,Pinot Noir,86
Chile,Pinot Noir,86
US,Marsanne,86
Italy,Rosé,86
Italy,Nero d'Avola,86
US,Syrah,86
Portugal,Portuguese White,86
New Zealand,Pinot Noir,86
New Zealand,Pinot Noir,86
Italy,Nero d'Avola,86
US,Pinot Noir,86
Italy,Cabernet Franc,86
US,Red Blend,85
Spain,Tinta de Toro,85
US,Merlot,85
New Zealand,Sauvignon Blanc,85
US,Pinot Blanc,85
US,Riesling,85
New Zealand,Sauvignon Blanc,85
US,Merlot,85
US,Riesling,85
Portugal,Portuguese Red,85
US,Merlot,85
US,Sauvignon Blanc,85
New Zealand,Sauvignon Blanc,85
US,Syrah-Grenache,85
Portugal,Portuguese Red,85
France,Red Blend,85
France,Rhône-style Red Blend,85
US,Riesling,85
Portugal,Port,85
Portugal,Rosé,85
Australia,Shiraz,85
US,Bordeaux-style Red Blend,85
US,Chardonnay,85
US,Tempranillo,85
US,Sauvignon Blanc,85
Italy,Red Blend,85
US,Pinot Noir,85
Portugal,Rosé,85
US,Merlot,85
New Zealand,Sauvignon Blanc,85
US,Petite Sirah,86
US,Riesling,86
US,White Blend,86
Spain,Red Blend,86
US,Cabernet Sauvignon,86
Spain,Tempranillo,86
France,Chardonnay,86
Italy,Red Blend,86
US,Syrah,86
US,Bordeaux-style Red Blend,86
Italy,White Blend,86
Italy,White Blend,86
Italy,Grillo,86
US,Bordeaux-style Red Blend,86
US,Sparkling Blend,86
France,Gamay,86
New Zealand,Pinot Noir,86
US,Malbec,86
Spain,White Blend,86
Italy,Red Blend,86
Italy,Nero d'Avola,86
Australia,Riesling,86
US,Riesling,86
France,Gamay,86
US,Pinot Noir,86
US,Riesling,86
Italy,Syrah,86
US,Riesling,86
US,Pinot Noir,86
US,Red Blend,86
Portugal,Portuguese Red,85
US,Roussanne,85
Spain,Tempranillo,85
France,Bordeaux-style Red Blend,85
US,Syrah,85
Portugal,Portuguese Red,85
US,Pinot Noir,85
Australia,Pinot Grigio,85
US,Merlot,85
Italy,Red Blend,85
Italy,Red Blend,85
US,Pinot Noir,85
France,Malbec,85
US,Merlot,85
US,Merlot,85
US,Petite Sirah,85
US,Petite Sirah,85
US,Chardonnay,85
France,White Blend,85
US,Petite Sirah,85
Spain,Sparkling Blend,85
US,Merlot,85
France,Gamay,85
Portugal,Portuguese White,85
France,Bordeaux-style White Blend,85
France,Bordeaux-style Red Blend,85
US,Tempranillo-Cabernet Sauvignon,85
Portugal,Port,85
US,Merlot,85
US,Pinot Noir,85
US,Red Blend,86
US,Sparkling Blend,86
US,White Blend,86
Italy,Grillo,86
US,Riesling,86
US,Pinot Gris,86
Portugal,Portuguese White,86
Italy,Nero d'Avola,86
Italy,Catarratto,86
Portugal,Portuguese White,86
Chile,Carmenère,86
Israel,Merlot,86
Italy,Red Blend,86
Italy,White Blend,86
Italy,Grillo,86
Italy,White Blend,86
US,Cabernet Sauvignon,86
US,Chardonnay,86
Italy,Nero d'Avola,86
US,Chardonnay,86
Chile,Cabernet Sauvignon,86
US,Bordeaux-style Red Blend,86
Italy,Rosé,86
Italy,Inzolia,86
US,Red Blend,86
US,Rhône-style White Blend,86
Italy,Insolia,86
US,Riesling,86
US,Sparkling Blend,86
Italy,Inzolia,86
US,Pinot Noir,85
Italy,Vermentino,85
US,Merlot,85
US,Merlot,85
Portugal,Portuguese Red,85
Portugal,Portuguese White,85
US,Merlot,85
Australia,Sparkling Blend,84
US,Zinfandel,84
US,Chardonnay,84
Portugal,Portuguese Red,84
Portugal,Portuguese Red,84
Italy,Red Blend,84
New Zealand,Sauvignon Blanc,84
US,Merlot,84
Spain,Tempranillo,84
US,Tempranillo,84
Spain,Tempranillo,84
US,Chardonnay,84
France,Bordeaux-style White Blend,84
US,Rhône-style White Blend,84
US,Tempranillo Blend,84
Spain,Verdejo,84
Spain,Tinta de Toro,84
New Zealand,Sauvignon Blanc,84
US,Viognier,84
US,Sauvignon Blanc,84
US,Pinot Noir,84
US,Pinot Grigio,84
France,Bordeaux-style Red Blend,84
Italy,White Blend,86
US,Merlot,86
US,Syrah,86
US,Riesling,86
Spain,Tempranillo,86
France,Gamay,86
Italy,Syrah,86
US,Riesling,86
US,Chardonnay,86
France,Chardonnay,85
France,Bordeaux-style White Blend,85
Italy,White Blend,85
US,Cabernet Franc,85
Italy,Insolia,85
US,Pinot Noir,85
Australia,Riesling,85
France,Gamay,85
Spain,Tempranillo,85
US,Sparkling Blend,85
Chile,Pinot Noir,85
Italy,Frappato,85
Italy,Nero d'Avola,85
Italy,White Blend,85
France,Gamay,85
US,Chardonnay,85
Italy,Grillo,85
Israel,Merlot,85
US,Moscato,85
US,Gewürztraminer,85
US,Cabernet Sauvignon,85
France,Bordeaux-style Red Blend,84
US,Pinot Grigio,84
US,Syrah,84
New Zealand,Sauvignon Blanc,84
France,Sauvignon Blanc,84
New Zealand,Sauvignon Blanc,84
US,Merlot,84
US,Petite Sirah,84
US,Bordeaux-style Red Blend,84
US,Syrah,84
Spain,Garnacha,84
US,Rosé,84
US,Syrah,84
US,Petite Sirah,84
US,Merlot,84
US,Pinot Noir,84
US,Rhône-style Red Blend,84
US,Cabernet Sauvignon,84
Spain,Tempranillo,84
France,Bordeaux-style Red Blend,84
France,Rosé,84
France,Bordeaux-style Red Blend,84
France,Bordeaux-style Red Blend,84
US,G-S-M,84
France,Red Blend,84
US,Syrah,84
US,Cabernet Sauvignon,84
Australia,Sparkling Blend,84
Spain,Tempranillo,84
US,Tempranillo,84
Italy,Insolia,85
New Zealand,Pinot Noir,85
US,Sangiovese,85
US,Chardonnay,85
Italy,Nero d'Avola,85
Australia,Riesling,85
New Zealand,Pinot Noir,85
Italy,Sauvignon Blanc,85
US,Cabernet Sauvignon,85
US,Cabernet Sauvignon,85
US,Merlot,85
France,Chardonnay,85
Italy,Red Blend,85
Israel,Rosé,85
Italy,White Blend,85
Portugal,Portuguese Red,85
Chile,Sauvignon Blanc,85
Italy,Grillo,85
US,Pinot Noir,85
US,Pinot Noir,85
US,Cabernet Sauvignon,85
US,Riesling,85
France,Gamay,85
US,Gewürztraminer,85
US,Cabernet Sauvignon,85
US,Chardonnay,85
Portugal,Portuguese White,85
US,Merlot,85
Italy,Nero d'Avola,85
Spain,Tempranillo,85
Portugal,Portuguese White,84
US,Sauvignon Blanc,84
Italy,Red Blend,84
Portugal,Portuguese Red,84
Spain,Viura-Chardonnay,84
US,Petite Sirah,84
US,Merlot,84
US,White Blend,84
US,Petite Sirah,84
US,Aligoté,84
France,Malbec,84
Australia,Moscato,84
France,Bordeaux-style Red Blend,84
France,Bordeaux-style Red Blend,84
US,Pinot Noir,84
US,Bordeaux-style Red Blend,84
US,Cabernet Sauvignon,84
Portugal,Portuguese Red,84
US,Merlot,84
US,Petite Sirah,83
US,Cabernet Sauvignon,83
France,Bordeaux-style Red Blend,83
Portugal,Rosé,83
US,Merlot,83
US,Cabernet Sauvignon,83
France,Gamay,83
Portugal,Portuguese Red,83
Australia,Sparkling Blend,83
US,Cabernet Sauvignon,83
US,Merlot,83
US,Merlot,83
France,Bordeaux-style Red Blend,83
US,Tempranillo,83
France,Bordeaux-style Red Blend,83
Spain,Tempranillo,83
France,Pinot Noir,83
US,Sparkling Blend,83
Australia,Sauvignon Blanc,83
Spain,Tempranillo,83
US,Pinot Noir,83
Portugal,Portuguese Red,83
US,Syrah,83
US,Sauvignon Blanc,83
Spain,Palomino,83
US,Cabernet Franc,83
France,Chardonnay,83
France,Malbec-Merlot,83
US,Pinot Grigio,83
US,Merlot,83
New Zealand,Sauvignon Blanc,83
Australia,Sparkling Blend,82
US,Shiraz,82
France,Bordeaux-style Red Blend,82
US,Red Blend,82
US,Chardonnay,82
France,Bordeaux-style Red Blend,82
France,Bordeaux-style Red Blend,82
Spain,Pinot Noir,82
Spain,Red Blend,82
France,Chenin Blanc,82
Spain,Mencía,85
US,Viognier,85
France,Gamay,85
US,Pinot Gris,85
France,Chardonnay,85
Italy,Viognier,85
Italy,Perricone,85
Italy,Inzolia,85
Italy,Inzolia,85
Italy,Pinot Nero,85
Italy,Nero d'Avola,85
France,Chardonnay,85
Italy,White Blend,85
New Zealand,Riesling,85
US,Red Blend,85
Spain,Tempranillo,85
US,Riesling,85
Spain,Albariño,85
US,Sauvignon Blanc,85
France,Gamay,85
Israel,Barbera,85
Italy,Nerello Mascalese,85
US,Cabernet Franc,85
US,Riesling,85
US,Rosé,85
US,Riesling,85
Portugal,Portuguese Sparkling,85
Italy,Grillo,85
US,Pinot Gris,85
France,Gamay,85
France,Gamay,85
Italy,Cabernet Sauvignon,85
US,Chardonnay,85
US,Cabernet Sauvignon,85
Italy,Nero d'Avola,85
US,Syrah,85
France,Chardonnay,85
Italy,White Blend,85
Italy,Grillo,85
Italy,Red Blend,85
US,Pinot Noir,85
US,Pinot Gris,85
Israel,Merlot-Argaman,85
France,Gamay,85
US,Pinot Noir,85
US,Viognier,85
Spain,Tempranillo,85
Italy,White Blend,85
Spain,Albariño,85
US,Rhône-style Red Blend,85
US,Riesling,85
US,Riesling,85
US,Pinot Noir,85
US,Riesling,85
US,Pinot Noir,85
Portugal,Port,85
US,Zinfandel,85
US,Pinot Grigio,85
US,Cabernet Sauvignon,85
Israel,Merlot,85
Spain,Sparkling Blend,82
Spain,Sparkling Blend,82
US,Zinfandel,82
France,Sauvignon Blanc,81
US,Grenache-Syrah,81
Spain,Red Blend,81
US,G-S-M,81
US,Merlot,81
US,Zinfandel,81
Spain,Tempranillo,81
US,Mourvèdre,81
US,Sangiovese,81
France,Bordeaux-style Red Blend,81
US,Sauvignon Blanc,80
US,Zinfandel,80
Portugal,Portuguese Red,80
France,Chardonnay,100
France,Champagne Blend,99
France,Champagne Blend,98
France,Champagne Blend,97
France,Champagne Blend,97
Italy,Nebbiolo,97
France,Champagne Blend,97
France,Champagne Blend,97
Italy,Nebbiolo,97
France,Champagne Blend,96
Italy,Nebbiolo,96
France,Chardonnay,96
US,Cabernet Sauvignon,96
US,Cabernet Sauvignon,96
Italy,Red Blend,85
US,Pinot Noir,85
Italy,Red Blend,85
Italy,Nero d'Avola,85
Italy,White Blend,85
US,Petite Sirah,85
US,Chardonnay,85
Chile,Syrah-Cabernet Sauvignon,85
France,Gamay,85
Italy,Grillo,85
Italy,Grillo,85
US,Riesling,85
US,Pinot Noir,85
US,Petite Sirah,85
Italy,Grillo,85
Spain,Albariño,85
US,Sauvignon Blanc,84
US,Red Blend,84
Italy,Viognier,84
US,Cabernet Sauvignon,84
Spain,Viura,84
Italy,White Blend,84
US,Riesling,84
Italy,Grillo,84
Spain,Tempranillo,84
Italy,Nero d'Avola,84
France,Gamay,84
US,Pinot Grigio,84
France,Chardonnay,84
US,Riesling,84
France,Champagne Blend,96
Italy,Nebbiolo,96
US,Merlot,96
US,Cabernet Sauvignon,95
Italy,Nebbiolo,95
France,Champagne Blend,95
Italy,Nebbiolo,95
France,Champagne Blend,95
France,Champagne Blend,95
Italy,Nebbiolo,95
France,Champagne Blend,95
Italy,Nebbiolo,95
Italy,Nebbiolo,95
France,Champagne Blend,95
Italy,Nebbiolo,95
Italy,Nebbiolo,95
US,Pinot Noir,95
France,Chardonnay,95
Italy,Nebbiolo,95
US,Pinot Noir,95
Italy,Nebbiolo,95
France,Champagne Blend,95
France,Chardonnay,95
France,Chardonnay,95
US,Pinot Noir,95
Italy,Nebbiolo,95
Italy,Nebbiolo,95
Italy,Nebbiolo,95
US,Cabernet Sauvignon,95
Italy,Nebbiolo,94
Italy,White Blend,84
Spain,Tempranillo,84
Spain,Tempranillo,84
US,Chardonnay,84
Israel,Sauvignon Blanc,84
France,Chardonnay,84
Italy,White Blend,84
US,Chardonnay,84
US,Riesling,84
US,Red Blend,84
US,Rosé,84
Portugal,Portuguese White,84
Italy,Grillo,84
Spain,Albariño,84
US,Merlot,84
US,Chardonnay,84
US,Sauvignon Blanc,84
US,Gewürztraminer,84
Spain,Tempranillo,84
Italy,Nero d'Avola,84
France,Chardonnay,84
Italy,Red Blend,84
Israel,Rosé,84
US,Chardonnay,84
Italy,Red Blend,84
US,Syrah,84
Italy,Nero d'Avola,84
Italy,Insolia,84
US,Riesling,84
US,Syrah,84
Italy,Nebbiolo,94
Italy,Nebbiolo,94
Italy,Nebbiolo,94
France,Champagne Blend,94
France,Champagne Blend,94
Italy,Nebbiolo,94
US,Sparkling Blend,94
Italy,Nebbiolo,94
Italy,Nebbiolo,94
Italy,Nebbiolo,94
Italy,Nebbiolo,94
France,Champagne Blend,94
US,Cabernet Sauvignon,94
Italy,Nebbiolo,94
Italy,Nebbiolo,94
US,Cabernet Sauvignon,94
Italy,Nebbiolo,94
US,Merlot,94
Italy,Nebbiolo,94
Italy,Nebbiolo,94
US,Cabernet Sauvignon,94
Italy,Nebbiolo,94
Italy,Nebbiolo,94
US,Pinot Noir,94
US,Cabernet Sauvignon,94
France,Champagne Blend,94
US,Syrah,94
Italy,Nebbiolo,94
Italy,Nebbiolo,94
US,Cabernet Sauvignon,94
US,Chardonnay,84
US,Petite Sirah,84
US,Gewürztraminer,84
US,Chardonnay,84
US,Moscato,84
Chile,Sauvignon Blanc,84
US,Cabernet Sauvignon,84
US,Cabernet Sauvignon,84
Italy,Red Blend,84
New Zealand,Pinot Noir,84
Italy,Nero d'Avola,84
Portugal,Portuguese White,84
Spain,Tempranillo,84
US,Chardonnay,84
US,Rosé,84
US,Red Blend,84
US,Chardonnay,84
France,Gamay,84
Israel,Pinot Noir,84
Israel,Merlot,84
Chile,Sauvignon Blanc,84
US,Chardonnay,84
Italy,Nero d'Avola,84
France,Gamay,84
France,Gamay,84
France,Gamay,84
Italy,Inzolia,84
Italy,White Blend,84
France,Chardonnay,84
US,Cabernet Sauvignon,84
France,Champagne Blend,94
US,Sparkling Blend,94
Italy,Nebbiolo,94
Italy,Nebbiolo,94
US,Pinot Noir,94
France,Champagne Blend,94
Italy,Nebbiolo,94
Italy,Nebbiolo,94
US,Cabernet Sauvignon,94
Italy,Nebbiolo,94
US,Cabernet Sauvignon,94
Italy,Nebbiolo,94
Austria,Chardonnay,94
US,Bordeaux-style Red Blend,94
US,Sparkling Blend,94
France,Champagne Blend,94
Italy,Nebbiolo,94
Italy,Nebbiolo,94
US,Cabernet Sauvignon,94
Italy,Nebbiolo,94
US,Pinot Noir,94
Italy,Nebbiolo,94
France,Champagne Blend,94
Italy,Nebbiolo,94
Italy,Nebbiolo,94
France,Champagne Blend,94
US,Viognier-Roussanne,94
France,Champagne Blend,94
Italy,Nebbiolo,94
Italy,Nebbiolo,93
US,Chardonnay,84
Spain,Tempranillo,84
Chile,Pinot Noir,84
US,Red Blend,84
US,Gewürztraminer,84
Italy,Nero d'Avola,84
Italy,Chardonnay,84
US,Merlot,83
US,Cabernet Sauvignon,83
US,Sauvignon Blanc,83
France,Gamay,83
US,Red Blend,83
US,Rosé,83
US,Zinfandel,83
US,Zinfandel,83
US,Petite Sirah,83
US,Bordeaux-style Red Blend,83
US,Rosé,83
US,Cabernet Sauvignon,83
Italy,Nero d'Avola,83
Chile,Cabernet Sauvignon,83
US,Riesling,83
Portugal,Portuguese Red,83
US,Pinot Noir,83
US,Bordeaux-style Red Blend,83
Spain,Chardonnay,83
US,Chardonnay,83
US,Cabernet Franc,83
Spain,Tempranillo,83
US,Red Blend,83
Italy,Nebbiolo,93
US,Cabernet Sauvignon,93
Italy,Nebbiolo,93
Italy,Nebbiolo,93
US,Chenin Blanc,93
Italy,Nebbiolo,93
Italy,Nebbiolo,93
France,Champagne Blend,93
Italy,Nebbiolo,93
Italy,Nebbiolo,93
Austria,Sauvignon Blanc,93
Italy,Nebbiolo,93
Italy,Nebbiolo,93
Italy,Nebbiolo,93
Italy,Nebbiolo,93
Italy,Nebbiolo,93
Italy,Nebbiolo,93
Italy,Nebbiolo,93
Italy,Nebbiolo,93
Italy,Nebbiolo,93
France,Champagne Blend,93
Italy,Nebbiolo,93
Chile,Cabernet Sauvignon,93
US,Pinot Noir,93
US,Bordeaux-style Red Blend,93
Italy,Nebbiolo,93
France,Champagne Blend,93
US,Cabernet Sauvignon,93
Italy,Nebbiolo,93
Italy,Nebbiolo,93
Italy,Red Blend,83
US,Zinfandel,83
Spain,White Blend,83
Chile,Cabernet Sauvignon,83
Italy,Nero d'Avola,83
US,Merlot,83
US,Riesling,83
Italy,Grillo,83
Italy,Syrah,83
Spain,Tempranillo,83
Chile,Carmenère,83
US,Merlot,83
US,Cabernet Sauvignon,82
US,Pinot Noir,82
US,White Blend,82
Italy,Red Blend,82
US,Merlot,82
US,Riesling,82
Chile,Carmenère,82
Chile,Pinot Noir,82
US,Sauvignon Blanc,82
US,Cabernet Sauvignon,82
US,Zinfandel,82
Israel,Chardonnay,82
US,Pinot Noir,82
US,Red Blend,82
Italy,Nero d'Avola,82
US,Rosé,82
US,Barbera,82
US,Cabernet Sauvignon,82
US,Cabernet Sauvignon,93
Austria,Grüner Veltliner,93
Italy,Nebbiolo,93
Italy,Nebbiolo,93
Italy,Nebbiolo,93
France,Champagne Blend,93
Italy,Nebbiolo,93
Italy,Nebbiolo,93
Italy,Nebbiolo,93
Italy,Nebbiolo,93
Italy,Nebbiolo,93
Italy,Nebbiolo,93
Austria,Riesling,93
Italy,Nebbiolo,93
Italy,Nebbiolo,93
Italy,Nebbiolo,93
Italy,Nebbiolo,93
Italy,Nebbiolo,93
Italy,Nebbiolo,93
US,Chardonnay,93
Italy,Nebbiolo,93
Italy,Nebbiolo,93
Chile,Cabernet Sauvignon,93
US,Red Blend,93
Italy,Nebbiolo,93
Italy,Nebbiolo,93
Italy,Nebbiolo,93
Austria,Blaufränkisch,93
Italy,Nebbiolo,93
Italy,Nebbiolo,93
France,Champagne Blend,93
Italy,Nebbiolo,93
Italy,Nebbiolo,93
Austria,Chardonnay,93
Italy,Nebbiolo,93
Austria,Austrian Red Blend,93
France,Champagne Blend,93
Italy,Nebbiolo,93
Italy,Nebbiolo,93
Italy,Nebbiolo,93
US,Pinot Noir,93
US,Cabernet Sauvignon,93
Italy,Nebbiolo,93
US,Merlot,93
US,Pinot Noir,93
France,Champagne Blend,93
France,Chardonnay,93
US,Bordeaux-style Red Blend,93
France,Champagne Blend,93
Italy,Nebbiolo,92
Italy,Nebbiolo,92
Italy,Nebbiolo,92
Austria,Grüner Veltliner,92
Italy,Nebbiolo,92
US,Viognier,92
Austria,Blaufränkisch,92
Italy,Nebbiolo,92
France,Champagne Blend,92
France,Champagne Blend,92
US,Cabernet Sauvignon,92
US,Chardonnay,82
Spain,Mencía,82
US,Zinfandel,82
US,Cabernet Sauvignon,82
US,Petite Sirah,82
US,White Blend,82
Portugal,Portuguese White,82
US,Sangiovese,82
US,Merlot,82
US,Pinot Grigio,82
US,Merlot,82
Spain,Tempranillo,81
Italy,Cabernet Franc,81
Spain,Viura,81
US,Cabernet Sauvignon,81
US,Pinot Noir,81
Spain,White Blend,81
Spain,Chardonnay,81
US,Cabernet Sauvignon,81
Chile,Carmenère,81
Portugal,Touriga Nacional,80
Spain,White Blend,80
Germany,Riesling,97
US,Cabernet Sauvignon,97
Germany,Riesling,97
Germany,Riesling,96
Germany,Riesling,96
US,Pinot Noir,96
Germany,Riesling,96
Austria,Riesling,96
Germany,Riesling,96
US,Cabernet Sauvignon,95
Germany,Riesling,95
US,Bordeaux-style Red Blend,95
US,Pinot Noir,95
Germany,Riesling,95
Germany,Riesling,95
Germany,Riesling,95
Austria,Riesling,95
US,Zinfandel,95
US,Cabernet Sauvignon,94
Austria,Grüner Veltliner,94
US,Pinot Noir,94
Germany,Riesling,94
Germany,Riesling,94
Austria,Grüner Veltliner,94
US,Pinot Noir,94
US,Pinot Gris,94
US,Cabernet Sauvignon,94
US,Cabernet Sauvignon,94
US,Merlot,94
Germany,Riesling,94
US,Pinot Noir,94
France,Malbec,94
Germany,Riesling,94
US,Chardonnay,94
Germany,Riesling,94
Austria,Grüner Veltliner,94
Germany,Riesling,94
US,Pinot Noir,94
Italy,Nebbiolo,92
US,Pinot Noir,92
France,Champagne Blend,92
Italy,Nebbiolo,92
Italy,Nebbiolo,92
US,Cabernet Sauvignon,92
US,Syrah-Petite Sirah,92
Austria,Riesling,92
France,Champagne Blend,92
US,Tannat,92
US,Chardonnay,92
Italy,Nebbiolo,92
Italy,Nebbiolo,92
Italy,Nebbiolo,92
Italy,Nebbiolo,92
Italy,Red Blend,92
Italy,Nebbiolo,92
France,Champagne Blend,92
Italy,Nebbiolo,92
Italy,Nebbiolo,92
France,Champagne Blend,92
US,Cabernet Franc,92
Austria,Riesling,92
Italy,Nebbiolo,92
US,Cabernet Sauvignon,92
US,Bordeaux-style Red Blend,92
Italy,Nebbiolo,92
US,Cabernet Sauvignon,92
France,Champagne Blend,92
Austria,Grüner Veltliner,92
US,Cabernet Sauvignon,94
US,Pinot Noir,94
US,Zinfandel,94
France,Petit Manseng,93
Germany,Riesling,93
US,Bordeaux-style Red Blend,93
US,Pinot Noir,93
Argentina,Red Blend,93
France,Red Blend,93
Germany,Riesling,93
Germany,Riesling,93
France,Malbec,93
France,Malbec,93
US,Pinot Noir,93
US,Zinfandel,93
US,Red Blend,93
Germany,Riesling,93
US,Pinot Noir,93
US,Cabernet Sauvignon,93
Austria,Austrian white blend,93
US,Pinot Noir,93
US,Mourvèdre,93
US,Zinfandel,93
US,Zinfandel,93
US,Cabernet Sauvignon,93
US,Pinot Noir,93
US,Pinot Noir,93
US,Petite Sirah,93
US,Sparkling Blend,93
US,Pinot Noir,93
Italy,Nebbiolo,92
France,Chardonnay,92
US,Pinot Noir,92
US,Cabernet Sauvignon,92
Italy,Nebbiolo,92
US,Cabernet Sauvignon,92
Italy,Nebbiolo,92
Italy,Nebbiolo,92
US,Cabernet Sauvignon,92
Italy,Nebbiolo,92
Italy,Nebbiolo,92
Italy,Nebbiolo,92
Italy,Nebbiolo,92
US,Pinot Noir,92
Italy,Nebbiolo,92
Chile,Cabernet Sauvignon,92
US,Cabernet Sauvignon,92
US,Bordeaux-style Red Blend,92
Austria,Riesling,92
Italy,Nebbiolo,92
France,Champagne Blend,92
Italy,Nebbiolo,92
Italy,Nebbiolo,92
Austria,Riesling,92
Austria,Chardonnay,92
Italy,Nebbiolo,92
Italy,Nebbiolo,92
US,Chardonnay,92
Italy,Nebbiolo,92
US,Chardonnay,92
US,Zinfandel,93
US,Pinot Noir,93
Austria,Riesling,93
US,Pinot Noir,93
Austria,Austrian white blend,93
France,Tannat,93
US,Syrah,93
US,Chardonnay,93
Germany,Riesling,93
Germany,Riesling,92
US,Chardonnay,92
US,Pinot Noir,92
France,Tannat-Cabernet Franc,92
US,Viognier,92
Germany,Riesling,92
Austria,Grüner Veltliner,92
US,Zinfandel,92
US,Chardonnay,92
Austria,Grüner Veltliner,92
US,Pinot Noir,92
Austria,Austrian Red Blend,92
US,Pinot Noir,92
US,Syrah,92
Argentina,Malbec-Cabernet Sauvignon,92
Italy,Chardonnay,92
South Africa,Cabernet Sauvignon,92
US,Cabernet Sauvignon,92
France,Tannat,92
US,Graciano,92
US,Pinot Noir,92
Italy,Nebbiolo,92
US,Cabernet Sauvignon,92
US,Riesling,92
US,Chardonnay,92
Italy,Nebbiolo,92
US,Cabernet Sauvignon,92
France,Champagne Blend,92
Italy,Nebbiolo,92
US,Cabernet Sauvignon,92
France,Champagne Blend,92
Italy,Nebbiolo,92
Italy,Nebbiolo,92
Italy,Nebbiolo,92
Italy,Nebbiolo,92
Austria,Austrian Red Blend,92
US,Cabernet Sauvignon,92
Italy,Nebbiolo,92
US,Bordeaux-style Red Blend,92
US,Viognier,92
Italy,Nebbiolo,92
France,Champagne Blend,92
Italy,Nebbiolo,92
Italy,Nebbiolo,92
US,Syrah,92
US,Chardonnay,92
Italy,Nebbiolo,92
Italy,Nebbiolo,92
France,Champagne Blend,92
Italy,Nebbiolo,92
US,Bordeaux-style Red Blend,92
Italy,Nebbiolo,92
Italy,Nebbiolo,92
Italy,Nebbiolo,92
Italy,Nebbiolo,92
Italy,Nebbiolo,92
Italy,Nebbiolo,92
Austria,Sauvignon Blanc,92
Italy,Nebbiolo,92
US,Cabernet Sauvignon,92
Italy,Nebbiolo,92
France,Chardonnay,92
Italy,Nebbiolo,92
US,Viognier,92
US,Fumé Blanc,91
Italy,Nebbiolo,91
Italy,Nebbiolo,91
France,Champagne Blend,91
Italy,Nebbiolo,91
Austria,Grüner Veltliner,91
Italy,Nebbiolo,91
US,Cabernet Sauvignon,91
Italy,Nebbiolo,91
Italy,Nebbiolo,91
US,Syrah,91
France,Chardonnay,91
Italy,Nebbiolo,91
US,Sémillon,91
US,Cabernet Franc,91
Italy,Nebbiolo,91
Italy,Nebbiolo,91
Austria,Austrian Red Blend,92
US,Pinot Gris,92
US,Pinot Noir,92
US,Cabernet Sauvignon,92
US,Pinot Noir,92
US,Pinot Noir,92
US,Pinot Noir,92
US,Cabernet Sauvignon,92
France,Loin de l'Oeil,92
US,Cabernet Sauvignon,92
US,Pinot Noir,92
US,Pinot Noir,92
US,Cabernet Sauvignon,92
France,Malbec,92
Germany,Riesling,92
France,Malbec,92
France,Tannat,92
Argentina,Chardonnay,92
US,Bordeaux-style Red Blend,92
France,Malbec,92
Italy,White Blend,92
US,Cabernet Sauvignon,92
US,Cabernet Sauvignon,92
US,Chardonnay,92
France,Mourvèdre,91
France,Tannat,91
US,Zinfandel,91
Italy,Chardonnay,91
US,Pinot Noir,91
Germany,Riesling,91
France,Malbec,91
US,Monastrell,91
US,Cabernet Sauvignon,91
South Africa,Shiraz,91
South Africa,Red Blend,91
Italy,Chardonnay,91
US,Cabernet Sauvignon,91
South Africa,Syrah,91
US,Pinot Noir,91
France,Malbec,91
South Africa,Syrah,91
Argentina,Malbec,91
South Africa,Red Blend,91
US,Pinot Noir,91
Argentina,Red Blend,91
South Africa,Cabernet Sauvignon,91
Italy,White Blend,91
US,Cabernet Sauvignon,91
France,Bordeaux-style Red Blend,91
South Africa,Syrah,91
France,Petit Manseng,91
Italy,White Blend,91
US,Pinot Noir,91
South Africa,Red Blend,91
Germany,Riesling,91
US,Chardonnay,91
US,Pinot Noir,91
Italy,Sauvignon,91
US,Syrah,91
US,Cabernet Sauvignon,91
Italy,Nebbiolo,91
US,Cabernet Sauvignon,91
US,Red Blend,91
Italy,Nebbiolo,91
Italy,Nebbiolo,91
US,Pinot Noir,91
US,Cabernet Sauvignon,91
Austria,Riesling,91
US,Merlot,91
Italy,Nebbiolo,91
Italy,Nebbiolo,91
Italy,Nebbiolo,91
Italy,Nebbiolo,91
Italy,Nebbiolo,91
Chile,Cabernet Sauvignon,91
Italy,Nebbiolo,91
Italy,Nebbiolo,91
Italy,Nebbiolo,91
Italy,Nebbiolo,91
Italy,Nebbiolo,91
Italy,Nebbiolo,91
Italy,Nebbiolo,91
US,Chardonnay,91
Italy,Nebbiolo,91
Italy,Nebbiolo,91
France,Champagne Blend,91
Austria,Roter Traminer,91
US,Rosé,91
US,Pinot Noir,91
